,base,clouds,cod,coord,dt,id,main,message,name,rain,sys,visibility,weather,wind
366,stations,{'all': 80},200,"{'lon': 43.19, 'lat': 57.79}",1535927909.0,554502.0,"{'temp': 10.94, 'pressure': 1026.94, 'humidity': 95, 'temp_min': 10.94, 'temp_max': 10.94, 'sea_level': 1040.68, 'grnd_level': 1026.94}",,Kadyy,,"{'message': 0.004, 'country': 'RU', 'sunrise': 1535854270, 'sunset': 1535904046}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 1.42, 'deg': 35.5093}"
367,stations,{'all': 90},200,"{'lon': -73.5, 'lat': 40.83}",1535926500.0,5140402.0,"{'temp': 25.66, 'pressure': 1023, 'humidity': 84, 'temp_min': 23.9, 'temp_max': 27.8}",,Syosset,,"{'type': 1, 'id': 2100, 'message': 0.0056, 'country': 'US', 'sunrise': 1535883767, 'sunset': 1535930590}",16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 4.1, 'deg': 200}"
368,,,404,,,,,city not found,,,,,,
369,stations,{'all': 92},200,"{'lon': 73.07, 'lat': 5.1}",1535927911.0,1337606.0,"{'temp': 28.59, 'pressure': 1023.94, 'humidity': 98, 'temp_min': 28.59, 'temp_max': 28.59, 'sea_level': 1023.9, 'grnd_level': 1023.94}",,Eydhafushi,,"{'message': 0.0033, 'country': 'MV', 'sunrise': 1535850068, 'sunset': 1535893989}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 3.17, 'deg': 294.509}"
370,stations,{'all': 40},200,"{'lon': 9.81, 'lat': 3.63}",1535925600.0,2225940.0,"{'temp': 24, 'pressure': 1012, 'humidity': 100, 'temp_min': 24, 'temp_max': 24}",,Yatou,,"{'type': 1, 'id': 6743, 'message': 0.0039, 'country': 'CM', 'sunrise': 1535865296, 'sunset': 1535909120}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 1.62, 'deg': 187.509}"
371,stations,{'all': 12},200,"{'lon': -96.99, 'lat': 50.56}",1535927912.0,5961417.0,"{'temp': 20.79, 'pressure': 997.67, 'humidity': 41, 'temp_min': 20.79, 'temp_max': 20.79, 'sea_level': 1026.78, 'grnd_level': 997.67}",,Husavik,,"{'message': 0.0035, 'country': 'CA', 'sunrise': 1535888713, 'sunset': 1535936897}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 5.22, 'deg': 266.509}"
372,stations,{'all': 75},200,"{'lon': -74.36, 'lat': 39.41}",1535926140.0,4500920.0,"{'temp': 26.35, 'pressure': 1023, 'humidity': 84, 'temp_min': 25.6, 'temp_max': 27}",,Brigantine,{'1h': 0.76},"{'type': 1, 'id': 1964, 'message': 0.0053, 'country': 'US', 'sunrise': 1535884057, 'sunset': 1535930715}",16093.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 3.6, 'deg': 140}"
373,stations,{'all': 12},200,"{'lon': -98.85, 'lat': 17.83}",1535927913.0,3522364.0,"{'temp': 28.64, 'pressure': 892.94, 'humidity': 48, 'temp_min': 28.64, 'temp_max': 28.64, 'sea_level': 1019.4, 'grnd_level': 892.94}",,Olinala,{'3h': 0.2725},"{'message': 0.0035, 'country': 'MX', 'sunrise': 1535890895, 'sunset': 1535935655}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 1.12, 'deg': 225.509}"
374,stations,{'all': 0},200,"{'lon': 0.9, 'lat': 51.89}",1535925360.0,2652618.0,"{'temp': 13.72, 'pressure': 1023, 'humidity': 87, 'temp_min': 12, 'temp_max': 15}",,Colchester,,"{'type': 1, 'id': 5157, 'message': 0.0055, 'country': 'GB', 'sunrise': 1535865075, 'sunset': 1535913555}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.6, 'deg': 90}"
375,stations,{'all': 20},200,"{'lon': -38.66, 'lat': -3.73}",1535925600.0,3402429.0,"{'temp': 26, 'pressure': 1012, 'humidity': 83, 'temp_min': 26, 'temp_max': 26}",,Caucaia,,"{'type': 1, 'id': 4498, 'message': 0.0039, 'country': 'BR', 'sunrise': 1535877161, 'sunset': 1535920521}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 5.7, 'deg': 90}"
376,stations,{'all': 24},200,"{'lon': 130.41, 'lat': 67.8}",1535927914.0,2027042.0,"{'temp': 2.14, 'pressure': 937.37, 'humidity': 84, 'temp_min': 2.14, 'temp_max': 2.14, 'sea_level': 1025.2, 'grnd_level': 937.37}",,Batagay-Alyta,,"{'message': 0.0031, 'country': 'RU', 'sunrise': 1535831446, 'sunset': 1535884952}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 1.82, 'deg': 250.009}"
377,stations,{'all': 75},200,"{'lon': -23.77, 'lat': 15.28}",1535925600.0,3374166.0,"{'temp': 27, 'pressure': 1013, 'humidity': 83, 'temp_min': 27, 'temp_max': 27}",,Tarrafal,,"{'type': 1, 'id': 6188, 'message': 0.0029, 'country': 'CV', 'sunrise': 1535872965, 'sunset': 1535917557}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 1, 'deg': 360}"
378,stations,{'all': 40},200,"{'lon': -87.97, 'lat': 15.09}",1535925600.0,3603330.0,"{'temp': 33, 'pressure': 1008, 'humidity': 63, 'temp_min': 33, 'temp_max': 33}",,Amapa,,"{'type': 1, 'id': 4191, 'message': 0.0086, 'country': 'HN', 'sunrise': 1535888380, 'sunset': 1535932950}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 7.2, 'deg': 80}"
379,stations,{'all': 1},200,"{'lon': -100.89, 'lat': 46.83}",1535926500.0,5690366.0,"{'temp': 21.99, 'pressure': 1018, 'humidity': 100, 'temp_min': 21, 'temp_max': 22.8}",,Mandan,,"{'type': 1, 'id': 1871, 'message': 0.0033, 'country': 'US', 'sunrise': 1535889948, 'sunset': 1535937542}",16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 1.97, 'deg': 66.5093}"
380,stations,{'all': 0},200,"{'lon': -41.88, 'lat': -17.47}",1535927916.0,3456070.0,"{'temp': 18.74, 'pressure': 941.18, 'humidity': 50, 'temp_min': 18.74, 'temp_max': 18.74, 'sea_level': 1030.02, 'grnd_level': 941.18}",,Novo Cruzeiro,,"{'message': 0.0033, 'country': 'BR', 'sunrise': 1535878378, 'sunset': 1535920861}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.87, 'deg': 95.5093}"
381,stations,{'all': 20},200,"{'lon': -76.31, 'lat': 3.23}",1535925600.0,3673407.0,"{'temp': 31, 'pressure': 1009, 'humidity': 45, 'temp_min': 31, 'temp_max': 31}",,Padilla,,"{'type': 1, 'id': 4251, 'message': 0.0036, 'country': 'CO', 'sunrise': 1535885975, 'sunset': 1535929770}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 8.2, 'deg': 320}"
382,stations,{'all': 88},200,"{'lon': 20.88, 'lat': -0.28}",1535927917.0,218680.0,"{'temp': 21.59, 'pressure': 976.92, 'humidity': 96, 'temp_min': 21.59, 'temp_max': 21.59, 'sea_level': 1024.02, 'grnd_level': 976.92}",,Boende,,"{'message': 0.0044, 'country': 'CD', 'sunrise': 1535862766, 'sunset': 1535906342}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 1.17, 'deg': 133.009}"
383,stations,{'all': 76},200,"{'lon': 104.78, 'lat': 29.34}",1535927917.0,1783745.0,"{'temp': 23.94, 'pressure': 975.79, 'humidity': 97, 'temp_min': 23.94, 'temp_max': 23.94, 'sea_level': 1018.55, 'grnd_level': 975.79}",,Zigong,,"{'message': 0.0038, 'country': 'CN', 'sunrise': 1535841551, 'sunset': 1535887266}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 1.82, 'deg': 317.509}"
384,,,404,,,,,city not found,,,,,,
385,stations,{'all': 12},200,"{'lon': 153.71, 'lat': 67.46}",1535927918.0,2121025.0,"{'temp': 14.29, 'pressure': 1007.4, 'humidity': 82, 'temp_min': 14.29, 'temp_max': 14.29, 'sea_level': 1017.21, 'grnd_level': 1007.4}",,Srednekolymsk,,"{'message': 0.0044, 'country': 'RU', 'sunrise': 1535825931, 'sunset': 1535879289}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 1.42, 'deg': 143.509}"
386,stations,{'all': 90},200,"{'lon': 55.28, 'lat': -21.15}",1535925600.0,6690297.0,"{'temp': 20.44, 'pressure': 1020, 'humidity': 53, 'temp_min': 19, 'temp_max': 22}",,Saint-Leu,,"{'type': 1, 'id': 6792, 'message': 0.0034, 'country': 'RE', 'sunrise': 1535855201, 'sunset': 1535897415}",10000.0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 2.1, 'deg': 70}"
387,stations,{'all': 0},200,"{'lon': 67.25, 'lat': 43.91}",1535927919.0,1517323.0,"{'temp': 10.14, 'pressure': 1014.37, 'humidity': 48, 'temp_min': 10.14, 'temp_max': 10.14, 'sea_level': 1037.56, 'grnd_level': 1014.37}",,Zhanakorgan,,"{'message': 0.0031, 'country': 'KZ', 'sunrise': 1535849767, 'sunset': 1535897040}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 6.37, 'deg': 47.5093}"
388,stations,{'all': 20},200,"{'lon': -1.8, 'lat': 51.07}",1535925360.0,2638664.0,"{'temp': 14.63, 'pressure': 1022, 'humidity': 77, 'temp_min': 11, 'temp_max': 18.5}",,Salisbury,,"{'type': 1, 'id': 5067, 'message': 0.0102, 'country': 'GB', 'sunrise': 1535865798, 'sunset': 1535914129}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 1, 'deg': 210}"
389,stations,{'all': 0},200,"{'lon': 30.82, 'lat': 69.43}",1535925000.0,464790.0,"{'temp': 14, 'pressure': 1019, 'humidity': 62, 'temp_min': 14, 'temp_max': 14}",,Zapolyarnyy,,"{'type': 1, 'id': 5304, 'message': 0.0035, 'country': 'RU', 'sunrise': 1535854936, 'sunset': 1535909237}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 11.3, 'deg': 230}"
390,stations,{'all': 0},200,"{'lon': 44.22, 'lat': 17.54}",1535922000.0,103630.0,"{'temp': 29, 'pressure': 1012, 'humidity': 23, 'temp_min': 29, 'temp_max': 29}",,Najran,,"{'type': 1, 'id': 6998, 'message': 0.011, 'country': 'SA', 'sunrise': 1535856565, 'sunset': 1535901327}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.62, 'deg': 53.5093}"
391,stations,{'all': 68},200,"{'lon': 46.48, 'lat': 43.74}",1535927921.0,552500.0,"{'temp': 23.64, 'pressure': 1025.07, 'humidity': 41, 'temp_min': 23.64, 'temp_max': 23.64, 'sea_level': 1027.18, 'grnd_level': 1025.07}",,Kargalinskaya,,"{'message': 0.0035, 'country': 'RU', 'sunrise': 1535854767, 'sunset': 1535902008}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 9.02, 'deg': 121.509}"
392,stations,{'all': 88},200,"{'lon': 142.48, 'lat': -38.38}",1535927922.0,2144528.0,"{'temp': 10.99, 'pressure': 1042.66, 'humidity': 93, 'temp_min': 10.99, 'temp_max': 10.99, 'sea_level': 1045.02, 'grnd_level': 1042.66}",,Warrnambool,,"{'message': 0.0033, 'country': 'AU', 'sunrise': 1535835000, 'sunset': 1535875786}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 3.02, 'deg': 143.009}"
393,stations,{'all': 0},200,"{'lon': -0.61, 'lat': 44.83}",1535925600.0,3031582.0,"{'temp': 17.88, 'pressure': 1016, 'humidity': 55, 'temp_min': 17, 'temp_max': 19}",,Saint-Augustin,,"{'type': 1, 'id': 5525, 'message': 0.0058, 'country': 'FR', 'sunrise': 1535866003, 'sunset': 1535913367}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.6, 'deg': 20}"
394,stations,{'all': 0},200,"{'lon': 23.82, 'lat': 40.51}",1535927923.0,734133.0,"{'temp': 20.74, 'pressure': 1006.27, 'humidity': 82, 'temp_min': 20.74, 'temp_max': 20.74, 'sea_level': 1027.51, 'grnd_level': 1006.27}",,Stratonion,,"{'message': 0.0037, 'country': 'GR', 'sunrise': 1535860414, 'sunset': 1535907240}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.22, 'deg': 80.0093}"
395,stations,{'all': 20},200,"{'lon': -80.2, 'lat': 44.08}",1535925600.0,6145890.0,"{'temp': 28.65, 'pressure': 1018, 'humidity': 58, 'temp_min': 28, 'temp_max': 29}",,Shelburne,,"{'type': 1, 'id': 3632, 'message': 0.005, 'country': 'CA', 'sunrise': 1535885171, 'sunset': 1535932395}",14484.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 3.6, 'deg': 260}"
396,,,404,,,,,city not found,,,,,,
397,,,404,,,,,city not found,,,,,,
398,,,404,,,,,city not found,,,,,,
399,stations,{'all': 1},200,"{'lon': -79.72, 'lat': 39.9}",1535926500.0,4561859.0,"{'temp': 29.16, 'pressure': 1027, 'humidity': 61, 'temp_min': 25, 'temp_max': 30.6}",,Uniontown,,"{'type': 1, 'id': 1331, 'message': 0.0038, 'country': 'US', 'sunrise': 1535885316, 'sunset': 1535932027}",16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 2.1, 'deg': 240}"
400,stations,{'all': 32},200,"{'lon': 103.29, 'lat': 52.96}",1535927925.0,2015842.0,"{'temp': 10.89, 'pressure': 965.74, 'humidity': 86, 'temp_min': 10.89, 'temp_max': 10.89, 'sea_level': 1025.48, 'grnd_level': 965.74}",,Mikhaylovka,,"{'message': 0.0036, 'country': 'RU', 'sunrise': 1535840370, 'sunset': 1535889121}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 1.07, 'deg': 105.009}"
401,stations,{'all': 44},200,"{'lon': 29.58, 'lat': 64.12}",1535927926.0,650705.0,"{'temp': 10.99, 'pressure': 1018.59, 'humidity': 91, 'temp_min': 10.99, 'temp_max': 10.99, 'sea_level': 1041.73, 'grnd_level': 1018.59}",,Kalevala,,"{'message': 0.0155, 'country': 'FI', 'sunrise': 1535856546, 'sunset': 1535908270}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 0.97, 'deg': 231.009}"
402,stations,{'all': 75},200,"{'lon': 36.65, 'lat': -1.12}",1535925600.0,189386.0,"{'temp': 17, 'pressure': 1021, 'humidity': 82, 'temp_min': 17, 'temp_max': 17}",,Limuru,,"{'type': 1, 'id': 6409, 'message': 0.0256, 'country': 'KE', 'sunrise': 1535859009, 'sunset': 1535902531}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.1, 'deg': 260}"
403,stations,{'all': 32},200,"{'lon': 29.99, 'lat': 55.46}",1535927927.0,628155.0,"{'temp': 15.39, 'pressure': 1018.35, 'humidity': 83, 'temp_min': 15.39, 'temp_max': 15.39, 'sea_level': 1037.76, 'grnd_level': 1018.35}",,Haradok,,"{'message': 0.0264, 'country': 'BY', 'sunrise': 1535857721, 'sunset': 1535906938}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 2.22, 'deg': 19.0093}"
404,stations,{'all': 40},200,"{'lon': -44.04, 'lat': -2.87}",1535925600.0,3398381.0,"{'temp': 27, 'pressure': 1011, 'humidity': 78, 'temp_min': 27, 'temp_max': 27}",,Morros,,"{'type': 1, 'id': 4572, 'message': 0.0032, 'country': 'BR', 'sunrise': 1535878425, 'sunset': 1535921839}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 5.7, 'deg': 40}"
405,stations,{'all': 75},200,"{'lon': 140.89, 'lat': 37.05}",1535925600.0,2112539.0,"{'temp': 20, 'pressure': 1014, 'humidity': 100, 'temp_min': 20, 'temp_max': 20}",,Iwaki,,"{'type': 1, 'id': 7594, 'message': 0.0045, 'country': 'JP', 'sunrise': 1535832498, 'sunset': 1535878981}",5000.0,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",{'speed': 0.5}
406,stations,{'all': 92},200,"{'lon': 86.03, 'lat': 44.3}",1535927928.0,1529195.0,"{'temp': 14.49, 'pressure': 974.25, 'humidity': 42, 'temp_min': 14.49, 'temp_max': 14.49, 'sea_level': 1033.18, 'grnd_level': 974.25}",,Shihezi,,"{'message': 0.0037, 'country': 'CN', 'sunrise': 1535845229, 'sunset': 1535892564}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 2.92, 'deg': 304.509}"
407,stations,{'all': 20},200,"{'lon': 8.55, 'lat': 36.47}",1535925600.0,2464157.0,"{'temp': 22.77, 'pressure': 1016, 'humidity': 57, 'temp_min': 21, 'temp_max': 25}",,Wadi Maliz,,"{'type': 1, 'id': 6327, 'message': 0.0041, 'country': 'TN', 'sunrise': 1535864309, 'sunset': 1535910680}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 0.72, 'deg': 29.0093}"
408,stations,{'all': 75},200,"{'lon': -16.25, 'lat': 28.47}",1535925600.0,2511174.0,"{'temp': 20.8, 'pressure': 1019, 'humidity': 88, 'temp_min': 18, 'temp_max': 23}",,Santa Cruz de Tenerife,,"{'type': 1, 'id': 5519, 'message': 0.004, 'country': 'ES', 'sunrise': 1535870647, 'sunset': 1535916253}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 8.7, 'deg': 310}"
409,stations,{'all': 40},200,"{'lon': -97.86, 'lat': 55.74}",1535925600.0,6165406.0,"{'temp': 14, 'pressure': 1005, 'humidity': 54, 'temp_min': 14, 'temp_max': 14}",,Thompson,,"{'type': 1, 'id': 3406, 'message': 0.0037, 'country': 'CA', 'sunrise': 1535888414, 'sunset': 1535937598}",24140.0,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]","{'speed': 7.2, 'deg': 270, 'gust': 10.3}"
410,stations,{'all': 75},200,"{'lon': 150.85, 'lat': -34.58}",1535922000.0,6255012.0,"{'temp': 8, 'pressure': 1026, 'humidity': 81, 'temp_min': 8, 'temp_max': 8}",,Flinders,,"{'type': 1, 'id': 8231, 'message': 0.0037, 'country': 'AU', 'sunrise': 1535832814, 'sunset': 1535873951}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 4.1, 'deg': 200}"
411,stations,{'all': 0},200,"{'lon': 60.78, 'lat': 34.74}",1535927931.0,1159384.0,"{'temp': 11.79, 'pressure': 906.89, 'humidity': 36, 'temp_min': 11.79, 'temp_max': 11.79, 'sea_level': 1028.56, 'grnd_level': 906.89}",,Taybad,,"{'message': 0.0032, 'country': 'IR', 'sunrise': 1535851857, 'sunset': 1535898069}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 6.72, 'deg': 5.00931}"
412,stations,{'all': 90},200,"{'lon': -127.42, 'lat': 50.7}",1535925600.0,6111862.0,"{'temp': 13, 'pressure': 1020, 'humidity': 93, 'temp_min': 13, 'temp_max': 13}",,Port Hardy,,"{'type': 1, 'id': 3322, 'message': 0.004, 'country': 'CA', 'sunrise': 1535896012, 'sunset': 1535944201}",4828.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]","{'speed': 1.5, 'deg': 330}"
413,stations,{'all': 92},200,"{'lon': 86.18, 'lat': 69.41}",1535927773.0,1507116.0,"{'temp': 4.29, 'pressure': 1031.24, 'humidity': 91, 'temp_min': 4.29, 'temp_max': 4.29, 'sea_level': 1038.69, 'grnd_level': 1031.24}",,Dudinka,,"{'message': 0.0035, 'country': 'RU', 'sunrise': 1535841619, 'sunset': 1535895988}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 3.62, 'deg': 290.009}"
414,stations,{'all': 40},200,"{'lon': -16.33, 'lat': 33.08}",1535925600.0,2270385.0,"{'temp': 22, 'pressure': 1018, 'humidity': 83, 'temp_min': 22, 'temp_max': 22}",,Camacha,,"{'type': 1, 'id': 5960, 'message': 0.0031, 'country': 'PT', 'sunrise': 1535870455, 'sunset': 1535916478}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 5.1, 'deg': 350}"
415,stations,{'all': 92},200,"{'lon': -53.49, 'lat': -30.51}",1535927932.0,3468560.0,"{'temp': 14.14, 'pressure': 1002.54, 'humidity': 96, 'temp_min': 14.14, 'temp_max': 14.14, 'sea_level': 1029.01, 'grnd_level': 1002.54}",,Cacapava do Sul,{'3h': 0.72},"{'message': 0.0111, 'country': 'BR', 'sunrise': 1535881639, 'sunset': 1535923183}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 6.92, 'deg': 162.009}"
416,stations,{'all': 75},200,"{'lon': -114.77, 'lat': 55.28}",1535925600.0,6149374.0,"{'temp': 14, 'pressure': 1010, 'humidity': 67, 'temp_min': 14, 'temp_max': 14}",,Slave Lake,,"{'type': 1, 'id': 3211, 'message': 0.0037, 'country': 'CA', 'sunrise': 1535892529, 'sunset': 1535941600}",14484.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.1, 'deg': 360}"
417,stations,{'all': 8},200,"{'lon': 46.47, 'lat': 14.4}",1535927933.0,72181.0,"{'temp': 15.79, 'pressure': 860.03, 'humidity': 85, 'temp_min': 15.79, 'temp_max': 15.79, 'sea_level': 1017.5, 'grnd_level': 860.03}",,Marzuq,,"{'message': 0.0036, 'country': 'YE', 'sunrise': 1535856137, 'sunset': 1535900678}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]","{'speed': 1.07, 'deg': 198.009}"
418,stations,{'all': 76},200,"{'lon': 101.51, 'lat': 54.34}",1535927934.0,2021093.0,"{'temp': 11.84, 'pressure': 962.58, 'humidity': 93, 'temp_min': 11.84, 'temp_max': 11.84, 'sea_level': 1025.97, 'grnd_level': 962.58}",,Kuytun,{'3h': 0.815},"{'message': 0.003, 'country': 'RU', 'sunrise': 1535840656, 'sunset': 1535889685}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1.37, 'deg': 63.5093}"
419,,,404,,,,,city not found,,,,,,
420,,,404,,,,,city not found,,,,,,
421,stations,{'all': 44},200,"{'lon': 119.4, 'lat': 41.24}",1535927935.0,2036075.0,"{'temp': 18.14, 'pressure': 948.39, 'humidity': 67, 'temp_min': 18.14, 'temp_max': 18.14, 'sea_level': 1013.77, 'grnd_level': 948.39}",,Lingyuan,,"{'message': 0.0121, 'country': 'CN', 'sunrise': 1535837414, 'sunset': 1535884371}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 0.72, 'deg': 265.509}"
422,stations,{'all': 0},200,"{'lon': -39.92, 'lat': -2.92}",1535927936.0,3393692.0,"{'temp': 26.19, 'pressure': 1020.78, 'humidity': 75, 'temp_min': 26.19, 'temp_max': 26.19, 'sea_level': 1026.29, 'grnd_level': 1020.78}",,Itarema,,"{'message': 0.0039, 'country': 'BR', 'sunrise': 1535877438, 'sunset': 1535920849}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 7.92, 'deg': 88.5093}"
423,stations,{'all': 90},200,"{'lon': 169.27, 'lat': -19.55}",1535925600.0,2136825.0,"{'temp': 26, 'pressure': 1015, 'humidity': 83, 'temp_min': 26, 'temp_max': 26}",,Isangel,,"{'type': 1, 'id': 8309, 'message': 0.0032, 'country': 'VU', 'sunrise': 1535827803, 'sunset': 1535870109}",10000.0,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",{'speed': 1}
